doc_type,company,sentence,word count
news,coca-cola,"Recycling 10 tonnes of plastic bottles, Coca-Cola is all set to launch Pakistan's first-ever Plastic Road Pilot Project Chairman Capital Development Authority (CDA) Amer Ali Ahmed, an instrumental partner in making the project a reality, said, 'We believe in a clean and green Pakistan, but we also believe in working with each other to create results expansively'.",57
news,coca-cola,"As part of the International Day Against Climate Change, the Mexican Coca-Cola Industry shares with its consumers the concern for the environment, therefore, has developed a plan, in which with your valuable help, they will work to achieve 'A World Without Waste', for this they promote the culture of recycling with strong initiatives with the main objective of recovering and recycling each of the containers they put on the market.",70
news,coca-cola,"On the other hand, the IMCC also has a global goal, which is to reduce emissions by 25 percent using friendly energy, in addition to other actions that promote the welfare of the planet, to be achieved by 2030.",39
news,coca-cola,"The commitment of the Mexican Coca-Cola Industry in favor of a sustainable development in the country, for the benefit of the wellbeing of people and communities, is a fact, that is why the company seeks 4 axes of action: water, recycling, sustainable packaging and energy.",45
news,coca-cola,"In line with the 'World Without Waste' campaign, IMCC works daily with the intention of recovering and recycling all packaging that leaves the factories, in addition to each of them being created with at least 50 percent recycled material.",39
news,coca-cola,"They are also promoting initiatives to strengthen the entire chain of collection and recycling in the country, where recently an investment of nearly 11 billion pesos was made.",28
news,coca-cola,"For every bottle or can that the Coca-Cola System sells worldwide, the goal is to help recover it so that it has more than one life.",26
news,coca-cola,"The Company is investing its budget and marketing capabilities to help people understand what, how and where to recycle.",19
news,coca-cola,"The major achievement, to recover not just 50 percent, a goal that is already being met, but 100 percent.",19
news,coca-cola,"We will support the collection of packaging across the industry, including bottles and cans from other companies.",17
news,coca-cola,"The Coca-Cola System will work with local communities, industry partners, its customers and consumers to help solve problems such as packaging waste and marine debris.",25
news,coca-cola,"As part of this campaign, Coca-Cola introduced Mi Tienda Sin Residuos, an initiative to encourage the correct post-consumer disposal of PET containers by inviting people to join efforts.",28
news,coca-cola,This has been implemented in various corner stores with the installation of collection points for PET containers to promote the circular economy of this material.,25
news,coca-cola,"Currently, IMCC is the main recycler of food grade PET in Mexico.",12
news,coca-cola,"Through its recycling plants, PetStar, the largest in the world, and IMER, the first in Latin America.",17
news,coca-cola,"Together they have the capacity to process more than 4.1 billion bottles, which is equivalent to 85 thousand tons of PET per year, and which together could fill 3 times the Azteca Stadium.",33
news,coca-cola,"The wetlands will have the capacity to process urban water from the communities, using ornamental plants to eliminate bacteria and odors, promoting a sustainable process and integrating environmentally friendly technologies.",30
news,coca-cola,"Sergio Londo o, director of public affairs, communication and sustainability of Coca-Cola Mexico said the key to move the 2030 Agenda and achieve strong changes is at the community level.",30
news,coca-cola,Reaching and being present in the communities where we work and live is something we do every day.,18
news,coca-cola,"With actions such as the creation of wetlands, like the one we recently inaugurated in Jalisco, more than 3 million liters of water are recycled every day.",27
news,coca-cola,"In this sense, we work together with the state government and private initiative to achieve these projects that improve the community and our planet.",24
news,coca-cola,"In Mexico, Coca-Cola reached the goal of returning 100 percent of the water used to make its products to nature five years ahead of schedule.",25
news,coca-cola,"To this end, it promotes the treatment of all the water derived from its production for its reuse, in addition to reducing its consumption through process improvement.",27
news,coca-cola,"On the other hand, together with the Coca-Cola Mexico Foundation, it maintains access and conservation programs for the replenishment of water bodies such as springs, rivers and lakes.",28
news,coca-cola,"Today, these programs benefit more than 500,000 people in various communities.",11
news,coca-cola,"In addition to this, the construction of roofs and water collection pots, community cisterns, treatment plants and purification plants.",19
news,coca-cola,"Merit to those who deserve it Within the framework of the Restaurant Business Merit Award, promoted by the National Chamber of the Restaurant and Seasoned Food Industry (Canirac), which recognizes innovation, creativity, talent, quality and excellence in service, the Mexican Coca-Cola Industry has joined as a sponsor for a new category to award 'A Mexico without waste'.",57
news,coca-cola,This category aims to promote a culture of recycling and waste separation among the restaurant industry.,16
news,coca-cola,"The winner is NICOS, a restaurant in Azcapotzalco that has promoted for 20 years the separation of solid waste among its employees.",22
news,coca-cola,"In 2020, Coca-Cola HBC achieved impressive results in its drive to reduce its environmental footprint.",15
news,coca-cola,The company has set A World Without Waste as its goal.,11
news,coca-cola,"Kalia Patsia, Corporate Affairs & Sustainability Manager for Coca-Cola HBC Cyprus, spoke to the Cyprus Mail about the company's notable achievements as well as the aim of the new campaign called Every Bottle Matters.",34
news,coca-cola,"Tell us a little about your new campaign and your goals Last month we launched the Every Bottle Matters campaign, aimed at raising awareness about the importance of recycling, and the need for society to shift toward a cyclical economy.",40
