doc_type,company,sentence,word count
news,ford-motor,"Sustainable manufacturing is a core part of the company's electrification plans, which include investing more than $ 30 billion in electric vehicles and batteries through 2025.",26
news,ford-motor,"In addition to Ford's manufacturing facilities, the company's supply chain sustainability program, Partnership for A Cleaner Environment (PACE), is designed to reduce the overall environmental impact of Ford's key global supply chain partners.",33
news,ford-motor,PACE programs enable Ford to share sustainability best practices with more than 50 strategic suppliers so that their benefits can be replicated around the world.,25
news,ford-motor,"In terms of water stewardship, PACE participants expect to save an estimated 182 million gallons of water in their global operations from 2020 to 2030.",25
news,ford-motor,"In addition to the full PACE program, Ford launched a new streamlined version in 2019, FastPACE, to help reduce the overall environmental impact of the company's supply chain partners.",29
news,ford-motor,"With FastPACE, suppliers in China, India, Thailand and now South Africa are using a toolkit that includes hundreds of leading practices and actions on how to address air emissions, energy and water use.",33
news,ford-motor,"Suppliers used the program's reporting tool to enter baseline -Building with Purpose: Ford Louisville Assembly Plant Earns EPA Pollution Prevention Award for Water Recycling Initiative environmental data, implement savings projects and report estimated reductions.",34
news,ford-motor,"Global FastPACE suppliers are on track to save an estimated 4,909 metric tons of CO2 and 24 million gallons of water over the next three years.",26
news,ford-motor,"To learn more about Ford's sustainability performance, data and reporting, please visit sustainability.ford.com.",13
news,ford-motor,"Ford Motor Company (NYSE: F) is a global company based in Dearborn, Michigan, that is committed to helping build a better world, where every person is free to move and pursue their dreams.",33
news,ford-motor,"The company's Ford+ plan for growth and value creation combines existing strengths, new capabilities and always-on relationships with customers to enrich experiences for and deepen the loyalty of those customers.",30
news,ford-motor,"Ford designs, manufactures, markets and services a full line of connected, increasingly electrified passenger and commercial vehicles: Ford trucks, utility vehicles, vans and cars, and Lincoln luxury vehicles.",28
news,ford-motor,"The company is pursuing leadership positions in electrification, connected vehicle services and mobility solutions, including self-driving technology, and provides financial services through Ford Motor Credit Company.",26
news,ford-motor,"Ford employs about 183,000 people worldwide.",6
news,ford-motor,"More information about the company, its products and Ford Motor Credit Company is available at corporate.ford.com.",16
news,ford-motor,[Editorial queries for this story should be sent to newswire@enpublishing.co.uk ],11
news,ford-motor,"Ford Motor Co. must face almost all the claims the New Jersey Department of Environmental Protection brought against it for allegedly polluting a Passaic County Superfund site with paint sludge and other hazardous waste in the 1960s and '70s, according to a Tuesday order from a Garden State court.",49
news,ford-motor,"The New Jersey agency cannot seek public nuisance damages outside of making Ford clean up the site and pay for it, but other than that, the state court declined to toss any of the claims the automaker slammed in its September dismissal motion.",43
news,ford-motor,"Ford had argued that some of the claims against it were premature and others were barred by a previous consent decree, according to the decision, but the court was unconvinced.",30
news,ford-motor,"For the prematurity issue, Ford based its argument on the idea that a state law on site pollution claims' statute of limitations is the only window where the government can pursue natural resource damages claims, the decision states.",38
news,ford-motor,"In reality, according to the court, there is nothing in the law precluding claims from being brought before that window.",20
news,ford-motor,"The focus is on expiration of the time to sue, Superior Court Judge Mary F. Thurber's decision states, adding, It is true that these are nearly always simultaneous - the arising of the right to sue and the beginning of the statutory clock, but the court is not aware of authority that would prevent the legislature from providing otherwise.",59
news,ford-motor,"The natural resource damage claims were also the only ones New Jersey was allowed to bring under a 2019 consent decree with the company, Ford had argued.",27
news,ford-motor,"Ford Must Face Most Of NJ's Pollution Case During Cleanup In that federal settlement, Ford and the borough of Ringwood - where the Superfund site sits - agreed to pay $21 million to remediate the pollution.",36
news,ford-motor,"The court ruled Tuesday that nothing in that settlement blocks New Jersey from bringing its other claims, including strict liability and negligence, adding that Ford seeks to read too far into the consent.",33
news,ford-motor,"The court will not read away the state's reservation of all claims not expressly waived, the decision states.",18
